match_id,competition,season_year,matchday,kickoff,home_team,home_team_logo,away_team,away_team_logo,stadium_official,stadium_sponsor,status,round
2046046,UCL,2026,MD8,2026-01-28T20:00:00Z,Pafos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609532.png,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Limassol Stadium,Alphamega Stadium,UPCOMING,League Phase
2046045,UCL,2026,MD8,2026-01-28T20:00:00Z,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Estadio de San Mamés,Estadio de San Mamés,UPCOMING,League Phase
2046044,UCL,2026,MD8,2026-01-28T20:00:00Z,Union SG,https://img.uefa.com/imgml/TP/teams/logos/700x700/64125.png,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,RSC Anderlecht Stadium,Lotto Park,UPCOMING,League Phase
2046043,UCL,2026,MD8,2026-01-28T20:00:00Z,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Stade Louis II,Aucun,UPCOMING,League Phase
2046042,UCL,2026,MD8,2026-01-28T20:00:00Z,Napoli,https://img.uefa.com/imgml/TP/teams/logos/700x700/50136.png,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Stadio Diego Armando Maradona,Stadio Diego Armando Maradona,UPCOMING,League Phase
2046041,UCL,2026,MD8,2026-01-28T20:00:00Z,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Olympiacos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610.png,Johan Cruijff ArenA,Johan Cruijff ArenA,UPCOMING,League Phase
2046040,UCL,2026,MD8,2026-01-28T20:00:00Z,PSV,https://img.uefa.com/imgml/TP/teams/logos/700x700/50062.png,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,PSV Stadion,Philips Stadion,UPCOMING,League Phase
2046039,UCL,2026,MD8,2026-01-28T20:00:00Z,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,Jan Breydelstadion,No commercial name,UPCOMING,League Phase
2046038,UCL,2026,MD8,2026-01-28T20:00:00Z,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,Frankfurt Stadion,Deutsche Bank Park,UPCOMING,League Phase
2046037,UCL,2026,MD8,2026-01-28T20:00:00Z,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Estádio do SL Benfica,Estádio do SL Benfica,UPCOMING,League Phase
2046036,UCL,2026,MD8,2026-01-28T20:00:00Z,Atleti,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,Estadio Metropolitano,Wanda Metropolitano,UPCOMING,League Phase
2046035,UCL,2026,MD8,2026-01-28T20:00:00Z,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,Villarreal,https://img.uefa.com/imgml/TP/teams/logos/700x700/70691.png,BayArena,BayArena,UPCOMING,League Phase
2046034,UCL,2026,MD8,2026-01-28T20:00:00Z,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,Kairat Almaty,https://img.uefa.com/imgml/TP/teams/logos/700x700/79970.png,Arsenal Stadium,Arsenal Stadium,UPCOMING,League Phase
2046033,UCL,2026,MD8,2026-01-28T20:00:00Z,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,Camp Nou,Spotify Camp Nou,UPCOMING,League Phase
2046032,UCL,2026,MD8,2026-01-28T20:00:00Z,B. Dortmund,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,Inter,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,BVB Stadion Dortmund,Signal Iduna Park,UPCOMING,League Phase
2046031,UCL,2026,MD8,2026-01-28T20:00:00Z,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Anfield,Anfield,UPCOMING,League Phase
2046030,UCL,2026,MD8,2026-01-28T20:00:00Z,Man City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,City of Manchester Stadium,Etihad Stadium,UPCOMING,League Phase
2046029,UCL,2026,MD8,2026-01-28T20:00:00Z,Paris,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,Parc des Princes,Parc des Princes,UPCOMING,League Phase
2046028,UCL,2026,MD7,2026-01-21T20:00:00Z,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,Union SG,https://img.uefa.com/imgml/TP/teams/logos/700x700/64125.png,Fußball Arena München,Allianz Arena,UPCOMING,League Phase
2046027,UCL,2026,MD7,2026-01-21T20:00:00Z,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,PSV,https://img.uefa.com/imgml/TP/teams/logos/700x700/50062.png,St James' Park,St James' Park,UPCOMING,League Phase
2046024,UCL,2026,MD7,2026-01-21T20:00:00Z,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,Stade de Marseille,Orange Vélodrome,UPCOMING,League Phase
2046023,UCL,2026,MD7,2026-01-21T20:00:00Z,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,Eden Arena,Fortuna Arena,UPCOMING,League Phase
2046022,UCL,2026,MD7,2026-01-21T20:00:00Z,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,Juventus Stadium,Juventus Stadium,UPCOMING,League Phase
2046021,UCL,2026,MD7,2026-01-21T20:00:00Z,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,Stadio di Bergamo,Stadio di Bergamo,UPCOMING,League Phase
2046020,UCL,2026,MD7,2026-01-21T20:00:00Z,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Pafos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609532.png,Stamford Bridge,Stamford Bridge,UPCOMING,League Phase
2046026,UCL,2026,MD7,2026-01-21T17:45:00Z,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Tofiq Bahramov Republican Stadium,Tofiq Bahramov Republican Stadium,UPCOMING,League Phase
2046025,UCL,2026,MD7,2026-01-21T17:45:00Z,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,Atleti,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,Ali Sami Yen Spor Kompleksi,Ali Sami Yen Spor Kompleksi,UPCOMING,League Phase
2046018,UCL,2026,MD7,2026-01-20T20:00:00Z,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,Napoli,https://img.uefa.com/imgml/TP/teams/logos/700x700/50136.png,Parken,Parken,UPCOMING,League Phase
2046016,UCL,2026,MD7,2026-01-20T20:00:00Z,Olympiacos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610.png,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,Stadio Georgios Karaiskakis,Stadio Georgios Karaiskakis,UPCOMING,League Phase
2046015,UCL,2026,MD7,2026-01-20T20:00:00Z,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Paris,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,Estádio José Alvalade,Estádio José Alvalade,UPCOMING,League Phase
2046014,UCL,2026,MD7,2026-01-20T20:00:00Z,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,B. Dortmund,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,Tottenham Hotspur Stadium,Tottenham Hotspur Stadium,UPCOMING,League Phase
2046013,UCL,2026,MD7,2026-01-20T20:00:00Z,Villarreal,https://img.uefa.com/imgml/TP/teams/logos/700x700/70691.png,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Estadio de la Cerámica,Estadio de la Cerámica,UPCOMING,League Phase
2046012,UCL,2026,MD7,2026-01-20T20:00:00Z,Inter,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,Stadio San Siro,Stadio San Siro,UPCOMING,League Phase
2046011,UCL,2026,MD7,2026-01-20T20:00:00Z,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Estadio Santiago Bernabéu,N/A,UPCOMING,League Phase
2046017,UCL,2026,MD7,2026-01-20T17:45:00Z,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,Man City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,Aspmyra,Aspmyra,UPCOMING,League Phase
2046019,UCL,2026,MD7,2026-01-20T15:30:00Z,Kairat Almaty,https://img.uefa.com/imgml/TP/teams/logos/700x700/79970.png,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Almaty Ortalyk Stadion,Almaty Ortalyk Stadion,UPCOMING,League Phase
2046010,UCL,2026,MD6,2025-12-10T20:00:00Z,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Man City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,Estadio Santiago Bernabéu,N/A,UPCOMING,League Phase
2046009,UCL,2026,MD6,2025-12-10T20:00:00Z,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,Paris,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,Estadio de San Mamés,Estadio de San Mamés,UPCOMING,League Phase
2046007,UCL,2026,MD6,2025-12-10T20:00:00Z,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,Jan Breydelstadion,No commercial name,UPCOMING,League Phase
2046006,UCL,2026,MD6,2025-12-10T20:00:00Z,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Pafos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609532.png,Juventus Stadium,Juventus Stadium,UPCOMING,League Phase
2046004,UCL,2026,MD6,2025-12-10T20:00:00Z,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,Napoli,https://img.uefa.com/imgml/TP/teams/logos/700x700/50136.png,Estádio do SL Benfica,Estádio do SL Benfica,UPCOMING,League Phase
2046003,UCL,2026,MD6,2025-12-10T20:00:00Z,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,BayArena,BayArena,UPCOMING,League Phase
2046002,UCL,2026,MD6,2025-12-10T20:00:00Z,B. Dortmund,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,BVB Stadion Dortmund,Signal Iduna Park,UPCOMING,League Phase
2046008,UCL,2026,MD6,2025-12-10T17:45:00Z,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Tofiq Bahramov Republican Stadium,Tofiq Bahramov Republican Stadium,UPCOMING,League Phase
2046005,UCL,2026,MD6,2025-12-10T17:45:00Z,Villarreal,https://img.uefa.com/imgml/TP/teams/logos/700x700/70691.png,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,Estadio de la Cerámica,Estadio de la Cerámica,UPCOMING,League Phase
2046000,UCL,2026,MD6,2025-12-09T20:00:00Z,Union SG,https://img.uefa.com/imgml/TP/teams/logos/700x700/64125.png,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,RSC Anderlecht Stadium,Lotto Park,UPCOMING,League Phase
2045999,UCL,2026,MD6,2025-12-09T20:00:00Z,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,Stade Louis II,Aucun,UPCOMING,League Phase
2045998,UCL,2026,MD6,2025-12-09T20:00:00Z,PSV,https://img.uefa.com/imgml/TP/teams/logos/700x700/50062.png,Atleti,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,PSV Stadion,Philips Stadion,UPCOMING,League Phase
2045997,UCL,2026,MD6,2025-12-09T20:00:00Z,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Tottenham Hotspur Stadium,Tottenham Hotspur Stadium,UPCOMING,League Phase
2045996,UCL,2026,MD6,2025-12-09T20:00:00Z,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Stadio di Bergamo,Stadio di Bergamo,UPCOMING,League Phase
2045995,UCL,2026,MD6,2025-12-09T20:00:00Z,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Camp Nou,Spotify Camp Nou,UPCOMING,League Phase
2045994,UCL,2026,MD6,2025-12-09T20:00:00Z,Inter,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,Stadio San Siro,Stadio San Siro,UPCOMING,League Phase
2045993,UCL,2026,MD6,2025-12-09T17:45:00Z,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Fußball Arena München,Allianz Arena,UPCOMING,League Phase
2046001,UCL,2026,MD6,2025-12-09T15:30:00Z,Kairat Almaty,https://img.uefa.com/imgml/TP/teams/logos/700x700/79970.png,Olympiacos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610.png,Almaty Ortalyk Stadion,Almaty Ortalyk Stadion,UPCOMING,League Phase
2045990,UCL,2026,MD5,2025-11-26T20:00:00Z,Olympiacos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610.png,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Stadio Georgios Karaiskakis,Stadio Georgios Karaiskakis,UPCOMING,League Phase
2045989,UCL,2026,MD5,2025-11-26T20:00:00Z,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Estádio José Alvalade,Estádio José Alvalade,UPCOMING,League Phase
2045988,UCL,2026,MD5,2025-11-26T20:00:00Z,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,Frankfurt Stadion,Deutsche Bank Park,UPCOMING,League Phase
2045987,UCL,2026,MD5,2025-11-26T20:00:00Z,Atleti,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,Inter,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,Estadio Metropolitano,Wanda Metropolitano,UPCOMING,League Phase
2045986,UCL,2026,MD5,2025-11-26T20:00:00Z,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,Arsenal Stadium,Arsenal Stadium,UPCOMING,League Phase
2045985,UCL,2026,MD5,2025-11-26T20:00:00Z,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,PSV,https://img.uefa.com/imgml/TP/teams/logos/700x700/50062.png,Anfield,Anfield,UPCOMING,League Phase
2045984,UCL,2026,MD5,2025-11-26T20:00:00Z,Paris,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,Parc des Princes,Parc des Princes,UPCOMING,League Phase
2045992,UCL,2026,MD5,2025-11-26T17:45:00Z,Pafos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609532.png,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Limassol Stadium,Alphamega Stadium,UPCOMING,League Phase
2045991,UCL,2026,MD5,2025-11-26T17:45:00Z,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,Kairat Almaty,https://img.uefa.com/imgml/TP/teams/logos/700x700/79970.png,Parken,Parken,UPCOMING,League Phase
2045982,UCL,2026,MD5,2025-11-25T20:00:00Z,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,Stade de Marseille,Orange Vélodrome,UPCOMING,League Phase
2045981,UCL,2026,MD5,2025-11-25T20:00:00Z,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Aspmyra,Aspmyra,UPCOMING,League Phase
2045980,UCL,2026,MD5,2025-11-25T20:00:00Z,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,Eden Arena,Fortuna Arena,UPCOMING,League Phase
2045979,UCL,2026,MD5,2025-11-25T20:00:00Z,Napoli,https://img.uefa.com/imgml/TP/teams/logos/700x700/50136.png,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Stadio Diego Armando Maradona,Stadio Diego Armando Maradona,UPCOMING,League Phase
2045977,UCL,2026,MD5,2025-11-25T20:00:00Z,B. Dortmund,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,Villarreal,https://img.uefa.com/imgml/TP/teams/logos/700x700/70691.png,BVB Stadion Dortmund,Signal Iduna Park,UPCOMING,League Phase
2045976,UCL,2026,MD5,2025-11-25T20:00:00Z,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,Stamford Bridge,Stamford Bridge,UPCOMING,League Phase
2045975,UCL,2026,MD5,2025-11-25T20:00:00Z,Man City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,City of Manchester Stadium,Etihad Stadium,UPCOMING,League Phase
2045983,UCL,2026,MD5,2025-11-25T17:45:00Z,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,Union SG,https://img.uefa.com/imgml/TP/teams/logos/700x700/64125.png,Ali Sami Yen Spor Kompleksi,Ali Sami Yen Spor Kompleksi,UPCOMING,League Phase
2045978,UCL,2026,MD5,2025-11-25T17:45:00Z,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,Johan Cruijff ArenA,Johan Cruijff ArenA,UPCOMING,League Phase
2045973,UCL,2026,MD4,2025-11-05T20:00:00Z,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,St James' Park,St James' Park,UPCOMING,League Phase
2045971,UCL,2026,MD4,2025-11-05T20:00:00Z,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,Stade de Marseille,Orange Vélodrome,UPCOMING,League Phase
2045970,UCL,2026,MD4,2025-11-05T20:00:00Z,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,Johan Cruijff ArenA,Johan Cruijff ArenA,UPCOMING,League Phase
2045969,UCL,2026,MD4,2025-11-05T20:00:00Z,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,Jan Breydelstadion,No commercial name,UPCOMING,League Phase
2045968,UCL,2026,MD4,2025-11-05T20:00:00Z,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,Estádio do SL Benfica,Estádio do SL Benfica,UPCOMING,League Phase
2045967,UCL,2026,MD4,2025-11-05T20:00:00Z,Inter,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,Kairat Almaty,https://img.uefa.com/imgml/TP/teams/logos/700x700/79970.png,Stadio San Siro,Stadio San Siro,UPCOMING,League Phase
2045966,UCL,2026,MD4,2025-11-05T20:00:00Z,Man City,https://img.uefa.com/imgml/TP/teams/logos/700x700/52919.png,B. Dortmund,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,City of Manchester Stadium,Etihad Stadium,UPCOMING,League Phase
2045974,UCL,2026,MD4,2025-11-05T17:45:00Z,Pafos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609532.png,Villarreal,https://img.uefa.com/imgml/TP/teams/logos/700x700/70691.png,Limassol Stadium,Alphamega Stadium,UPCOMING,League Phase
2045972,UCL,2026,MD4,2025-11-05T17:45:00Z,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Tofiq Bahramov Republican Stadium,Tofiq Bahramov Republican Stadium,UPCOMING,League Phase
2045965,UCL,2026,MD4,2025-11-04T20:00:00Z,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Aspmyra,Aspmyra,UPCOMING,League Phase
2045963,UCL,2026,MD4,2025-11-04T20:00:00Z,Olympiacos,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610.png,PSV,https://img.uefa.com/imgml/TP/teams/logos/700x700/50062.png,Stadio Georgios Karaiskakis,Stadio Georgios Karaiskakis,UPCOMING,League Phase
2045961,UCL,2026,MD4,2025-11-04T20:00:00Z,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,Tottenham Hotspur Stadium,Tottenham Hotspur Stadium,UPCOMING,League Phase
2045960,UCL,2026,MD4,2025-11-04T20:00:00Z,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Juventus Stadium,Juventus Stadium,UPCOMING,League Phase
2045959,UCL,2026,MD4,2025-11-04T20:00:00Z,Atleti,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,Union SG,https://img.uefa.com/imgml/TP/teams/logos/700x700/64125.png,Estadio Metropolitano,Wanda Metropolitano,UPCOMING,League Phase
2045958,UCL,2026,MD4,2025-11-04T20:00:00Z,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Anfield,Anfield,UPCOMING,League Phase
2045957,UCL,2026,MD4,2025-11-04T20:00:00Z,Paris,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,Parc des Princes,Parc des Princes,UPCOMING,League Phase
2045964,UCL,2026,MD4,2025-11-04T17:45:00Z,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,Eden Arena,Fortuna Arena,UPCOMING,League Phase
2045962,UCL,2026,MD4,2025-11-04T17:45:00Z,Napoli,https://img.uefa.com/imgml/TP/teams/logos/700x700/50136.png,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Stadio Diego Armando Maradona,Stadio Diego Armando Maradona,UPCOMING,League Phase
2045956,UCL,2026,MD3,2025-10-22T19:00:00Z,Bayern München,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,Club Brugge,https://img.uefa.com/imgml/TP/teams/logos/700x700/50043.png,Fußball Arena München,Allianz Arena,UPCOMING,League Phase
2045955,UCL,2026,MD3,2025-10-22T19:00:00Z,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,Juventus,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,Estadio Santiago Bernabéu,N/A,UPCOMING,League Phase
2045952,UCL,2026,MD3,2025-10-22T19:00:00Z,Monaco,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,Stade Louis II,Aucun,UPCOMING,League Phase
2045951,UCL,2026,MD3,2025-10-22T19:00:00Z,Sporting CP,https://img.uefa.com/imgml/TP/teams/logos/700x700/50149.png,Marseille,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,Estádio José Alvalade,Estádio José Alvalade,UPCOMING,League Phase
2045950,UCL,2026,MD3,2025-10-22T19:00:00Z,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,Frankfurt Stadion,Deutsche Bank Park,UPCOMING,League Phase
2045949,UCL,2026,MD3,2025-10-22T19:00:00Z,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,Stadio di Bergamo,Stadio di Bergamo,UPCOMING,League Phase
2045948,UCL,2026,MD3,2025-10-22T19:00:00Z,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,Ajax,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,Stamford Bridge,Stamford Bridge,UPCOMING,League Phase
2045954,UCL,2026,MD3,2025-10-22T16:45:00Z,Athletic Club,https://img.uefa.com/imgml/TP/teams/logos/700x700/50125.png,Qarabağ,https://img.uefa.com/imgml/TP/teams/logos/700x700/60609.png,Estadio de San Mamés,Estadio de San Mamés,UPCOMING,League Phase
2045953,UCL,2026,MD3,2025-10-22T16:45:00Z,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,Bodø/Glimt,https://img.uefa.com/imgml/TP/teams/logos/700x700/59333.png,Ali Sami Yen Spor Kompleksi,Ali Sami Yen Spor Kompleksi,UPCOMING,League Phase
2045946,UCL,2026,MD3,2025-10-21T19:00:00Z,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,Benfica,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,St James' Park,St James' Park,UPCOMING,League Phase
